,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
1586,C1587,公司1,10000,2,47,4.546403671,120,0.532099454,1,3,100,15.58438229,67,0.944957821,4,11,3.166440627,23.56791498,45,3.295418716,48,11.65981045,11,7.715793353,,60,45,19.47586324,,42.06305909,11.25154386,6.212540839,3,1,80,11.4716826,1,2,6,10,46,49,75.82105531,J0027,J0124,  ,  
1587,C1588,公司9,817216,11,39,7.078500698,80,0.285774924,1,5,13,18.71361025,7,0.227337497,8,44,16.58493932,22.55512541,91,16.5067727,40,31.6890518,9,1.357936945,,64,56,14.46911402,0,3.036669131,1.10063446,8.17715203,4,1,52,14.21014825,1,4,6,6,81,8,6.253416369,  ,  ,  ,  
1588,C1589,公司15,2271049,11,56,7.298803601,65,0.391062231,1,11,155,33.4693415,40,0.679724499,5,62,7.446859973,8.274981547,33,10.24289811,18,32.30232319,13,1.270843895,,31,30,0.756120982,0,20.86410035,12.71393619,48.65457773,1,1,94,8.193607638,1,4,3,7,36,58,58.31730262,  ,  ,  ,  
1589,C1590,公司5,252004,4,11,14.07849414,132,0.587587995,1,17,80,28.07276386,10,0.638430675,9,27,10.36958022,16.3453304,42,16.05295047,10,3.309919125,16,7.8784766,,36,56,0.640284498,0,3.271013501,14.18413957,10.64461415,2,1,25,10.6312365,1,8,7,6,18,43,28.97109921,  ,  ,  ,  
1590,C1591,公司14,1979649,11,51,30.53595644,39,0.225183615,1,7,47,25.44420319,50,0.740941733,3,13,5.347055563,8.512559592,38,17.0495187,23,67.25532851,13,1.620884267,,68,24,5.084192108,0,85.19033174,14.19517272,54.68340393,2,,88,8.149581339,1,12,4,4,84,50,16.54867286,  ,  ,  ,  
1591,C1592,公司20,4040100,8,57,23.98310648,97,0.141120929,1,13,195,28.75948815,7,0.177039497,3,10,0.862546616,22.05283295,67,8.423505727,55,59.51176363,1,2.434219941,,11,7,5.388707571,0,85.87224962,6.566771799,63.06258754,3,1,11,19.86822363,1,4,3,6,12,82,39.00373268,  ,  ,  ,  
1592,C1593,公司12,1454436,7,12,30.7074509,85,0.671865863,1,6,141,7.793114827,44,0.39140794,9,14,4.566456129,5.483259712,77,31.20916754,61,83.3717786,,0.569581419,,12,28,9.606651741,0,88.7518119,2.305997456,77.69167178,2,1,35,18.92325388,1,12,4,5,89,46,80.689886,  ,  ,  ,  
1593,C1594,公司5,252004,12,66,1.49137822,13,0.648244391,1,8,79,11.93131635,70,0.446418813,1,41,7.694038567,20.29287238,26,23.39927738,5,42.53541498,8,1.098354021,,89,55,4.892421567,0,75.61371642,17.05263356,0.395667027,5,1,64,3.020651681,1,1,4,3,93,22,65.6946761,  ,  ,  ,  
1594,C1595,公司5,252004,1,12,22.26461154,17,0.167488233,1,14,34,6.999619275,42,0.535521105,1,37,12.09054734,13.58269963,28,23.78028973,59,74.78681503,12,7.037538202,,44,3,0.272375081,0,34.07190813,12.08350371,76.42706893,2,1,55,18.28114015,1,12,6,11,85,2,40.4146414,J0049,J0127,  ,  
1595,C1596,公司11,1221025,4,8,999999999,56,0.333461015,1,2,78,24.08193432,71,0.679124843,8,21,13.75974073,5.416671837,84,19.84607676,74,50.75861476,12,12.24285988,,57,65,13.98300492,0,5.808777875,0.827094291,11.09122497,5,1,60,19.07358038,1,9,6,8,3,74,11.04371269,  ,  ,  ,  
1596,C1597,公司11,1221025,12,45,22.29790651,69,0.932797611,1,2,53,21.28094421,21,0.300835462,9,12,2.034728871,16.13206552,72,6.94275482,28,65.83706177,10,6.533944535,,23,28,0.107622663,0,89.02555037,0.877249859,,3,1,39,5.778299529,1,5,7,8,36,74,33.35172809,  ,  ,  ,  
1597,C1598,公司17,2917264,4,54,14.9757603,6,0.089944009,1,14,66,0.997803921,20,0.134243589,4,15,13.82828662,19.40953582,93,8.508197998,89,30.53414204,17,16.34121524,,81,12,6.540450088,0,32.81225238,8.059742444,38.00902815,4,1,56,11.70503843,1,8,5,9,24,58,49.67057836,  ,  ,  ,  
1598,C1599,公司11,1221025,2,4,12.70402659,,0.261490728,1,2,181,33.28643821,16,0.973468983,12,58,9.916171643,25.1388045,13,3.289121228,31,2.80744229,8,19.19635395,,85,67,17.03273326,0,40.57553623,12.93190207,32.87837938,4,1,7,0.37524918,1,7,2,10,66,70,13.82914012,  ,  ,  ,  
1599,C1600,公司1,10000,9,36,1.276790079,46,0.536976801,1,17,161,30.7545542,38,0.942862419,2,31,17.55089528,20.89654912,90,4.646796444,24,77.661686,17,14.34220574,,26,32,10.08695673,0,28.2363702,16.10269659,38.59613687,5,1,50,14.26572411,1,7,6,8,22,70,60.18798127,  ,  ,  ,  
1600,C1601,公司7,494209,6,8,3.490395954,34,0.854052559,1,14,156,25.55039587,52,0.320466234,4,10,16.76655421,25.92406206,71,15.95186443,11,78.6374583,7,15.82273413,,84,13,16.09480676,0,88.17116432,9.257004612,0.907038158,3,1,5,6.150468864,1,10,1,1,16,68,27.00624059,  ,  ,  ,  
1601,C1602,公司14,1979649,3,60,23.6644207,81,0.357100706,1,13,153,22.22408167,26,0.614746751,10,51,11.42362876,20.78055607,72,7.035601006,89,66.38111435,12,6.811028435,,28,53,2.570784658,0,79.98286049,3.391099208,87.99689725,3,1,88,3.1294278,1,3,2,7,14,93,83.55182453,J0075,  ,  ,  
1602,C1603,公司14,1979649,9,20,2.208974762,55,0.571512533,1,14,199,16.65045885,25,0.168272623,1,58,11.09396685,1.95835515,67,25.95033432,77,28.11801349,1,6.260025351,,93,18,16.40618871,0,35.2329599,18.56257952,29.99816487,4,1,94,19.94070396,1,6,,4,31,39,70.3892012,J0097,J0057,  ,  
1603,C1604,公司20,4040100,6,49,30.09306971,11,0.621307939,1,10,121,8.985741035,58,0.10626526,5,11,0.187860931,12.33808671,41,30.45232566,78,66.39481818,11,19.72252589,,38,3,14.73823757,0,79.61226445,16.57493864,51.72065684,2,1,16,18.93566568,1,8,7,1,37,62,19.01900028,  ,  ,  ,  
1604,C1605,公司9,817216,3,61,5.450195211,203,0.195988806,1,5,31,25.44043249,50,0.083054153,7,25,17.00018217,11.32837324,16,19.53479053,48,2.923528023,2,11.34235804,,46,40,13.60810513,0,7.252359615,5.488422157,2.814357964,5,1,18,8.83711359,1,11,2,9,94,76,65.20747034,  ,  ,  ,  
1605,C1606,公司7,494209,8,59,27.66857164,148,0.081560166,1,14,31,13.72497009,20,0.257821388,6,55,11.82702347,4.483457968,5,10.65810225,28,40.56463584,3,19.90626276,,6,67,17.44135807,0,91.57777065,12.50709552,70.1337657,3,1,67,9.05457201,1,8,2,11,66,2,47.24873108,  ,  ,  ,  
1606,C1607,公司8,646416,5,9,9.404730746,92,0.039817442,1,6,118,11.9404028,29,0.743549416,8,16,2.72700803,12.77028022,83,6.159528283,84,5.549564434,,0.456170565,,45,6,18.02469209,0,64.52618913,3.881560513,20.41645816,1,1,34,1.73869166,1,9,6,6,73,61,83.26562188,  ,  ,  ,  
1607,C1608,公司8,646416,4,13,23.67353243,184,0.098788988,1,6,52,15.03833575,60,0.628631351,12,63,3.026805744,22.27758046,27,17.80755033,93,66.32597304,8,2.078254108,,72,68,9.236735892,0,85.55256306,14.78607173,26.93455776,5,1,55,8.709549597,1,3,2,5,50,53,3.804432008,J0109,  ,  ,  
1608,C1609,公司9,817216,10,44,28.99334798,39,0.08853375,1,999999999,129,9.089796959,12,0.623999962,3,35,1.641659035,19.91514635,86,17.87618666,41,1.352730636,3,19.19745843,,22,33,18.15669734,0,71.51917183,19.66596974,74.75215762,5,1,69,9.439517436,1,8,1,5,3,,6.383380227,  ,  ,  ,  
1609,C1610,公司6,363609,12,5,26.36812911,41,0.01154143,1,11,142,9.929202749,25,0.229197655,7,3,9.526994433,30.62013082,67,8.962379087,63,13.07738778,3,2.008462272,,53,40,12.49463586,0,10.95788646,16.20318202,18.76342422,5,1,8,5.979879501,1,2,3,5,30,26,62.24011835,J0088,J0195,  ,  
1610,C1611,公司3,90601,9,49,26.21990505,53,0.685827206,1,6,156,29.66638555,31,0.981807859,8,61,9.751236565,8.024430668,3,4.33783845,70,74.2186604,1,11.47011224,,84,60,18.90520375,0,58.69319527,18.3691125,35.44772462,1,1,75,12.07442617,1,12,3,11,37,68,83.01212802,  ,  ,  ,  
1611,C1612,公司19,3644281,1,46,10.52989978,178,0.262569368,1,14,26,13.86674992,21,0.440945434,8,71,1.327169219,12.71994223,32,11.46860046,,86.9068994,10,,,21,33,15.10685906,0,26.34944341,6.03483345,90.34160658,1,1,5,14.94089682,1,5,5,6,78,86,82.34411672,  ,  ,  ,  
1612,C1613,公司16,2585664,12,9,23.54514577,96,0.099544837,1,2,140,22.18732164,6,0.172623119,3,9,3.570310435,26.20832121,66,20.80167644,9,81.0352404,13,7.769685501,,74,11,5.934567185,0,31.60439317,12.58398525,57.67309434,3,1,56,18.15872089,1,7,7,12,45,37,70.5255728,  ,  ,  ,  
1613,C1614,公司6,363609,10,17,21.47415721,169,0.154974764,1,12,14,17.58318582,25,0.279422589,1,32,11.1526011,20.94588214,29,15.12570957,45,50.39542005,13,18.55796333,,7,5,5.553889031,0,39.02540621,15.28550838,46.00968099,5,1,70,9.748335325,1,7,2,11,7,26,74.05151992,  ,  ,  ,  
1614,C1615,公司10,1010025,8,50,30.77978581,99,0.166208656,1,9,54,15.68484116,56,0.804338369,9,26,7.788460341,1.665656149,26,31.56505117,22,51.04787132,14,4.690060807,,27,62,12.73620113,0,46.07382279,14.28910916,37.19295639,4,1,13,0.626195416,1,3,6,4,24,16,70.82983093,J0029,  ,  ,  
1615,C1616,公司17,2917264,7,12,11.67962797,174,0.153888017,1,7,55,1.310290233,9,0.189065021,10,43,11.57083303,8.395397247,68,10.76546276,31,41.70923595,15,19.26542912,,35,71,6.388938686,0,69.92191661,16.25303531,79.40298976,1,1,86,16.35625699,1,4,3,1,77,45,19.888605,  ,  ,  ,  
1616,C1617,公司9,817216,7,39,1.558142201,72,0.920202777,1,17,118,28.01836392,2,0.102051002,10,60,14.55036916,22.17350842,49,23.62171357,96,47.18747334,5,1.172700182,,58,36,12.85213632,0,7.166901491,7.593483249,14.32562998,4,1,29,2.290624674,1,11,7,10,12,44,85.39097513,  ,  ,  ,  
1617,C1618,公司9,817216,3,9,16.11387807,3,0.689364786,1,13,34,23.88911821,11,0.530109677,3,33,11.78121397,31.77038669,19,29.16747934,15,88.5157108,16,3.085054049,,46,7,11.5778251,0,12.69814951,4.114935634,37.85216299,2,1,57,,1,1,5,7,46,16,82.81171552,  ,  ,  ,  
1618,C1619,公司15,2271049,2,35,32.50276492,169,0.36337644,1,9,172,30.07471066,23,0.39604574,6,30,12.288133,5.358645583,14,11.68878207,16,79.38695821,4,,,16,19,12.24721085,0,67.74315262,12.00027378,63.21616032,4,1,7,9.359728983,1,7,6,6,86,23,79.25955104,  ,  ,  ,  
1619,C1620,公司9,817216,11,12,14.06752301,146,0.811953419,1,3,31,13.693929,30,0.894300179,1,48,2.062208734,25.57187813,84,29.59259227,31,83.54141048,5,3.350173281,,89,25,15.72842335,0,71.17881895,7.577670656,9.757185298,4,1,24,12.99058869,1,5,3,4,76,48,88.06942386,  ,  ,  ,  
1620,C1621,公司13,1705636,7,39,3.150801889,,0.193377085,1,18,27,5.629393445,53,0.885757863,12,40,5.536854193,1.024170218,29,19.58913807,62,68.87341732,8,5.865045259,,88,23,6.830156641,0,45.99262671,10.98326212,57.46256556,3,1,63,7.945227521,1,2,7,12,26,29,84.2238831,  ,  ,  ,  
1621,C1622,公司9,817216,8,68,16.96452671,11,0.112288634,1,15,187,10.8232984,25,0.552072212,11,12,1.968145489,3.481339863,62,32.45089898,68,52.46773927,7,19.14741223,,50,71,4.122149868,0,24.40217173,1.060275045,2.392003121,2,1,16,13.81537305,1,6,5,4,87,21,21.52352018,  ,  ,  ,  
1622,C1623,公司20,4040100,1,60,28.34048205,13,0.066604228,1,3,159,4.822956689,1,0.575343639,-999999999,48,0.674012331,22.16838672,45,12.72412412,89,33.68126361,7,11.75581232,,72,39,16.85327293,0,33.95212514,2.66390067,24.54475779,1,1,48,3.979434882,1,8,3,8,62,74,78.99592842,J0018,J0188,  ,  
1623,C1624,公司16,2585664,9,23,12.30110578,184,0.86115251,1,13,197,19.0870369,28,0.627950677,1,31,11.13929683,21.3662573,49,4.944615421,7,74.09016886,18,14.32520188,,94,36,16.47736356,0,51.26529299,1.985908182,70.84653032,4,1,69,10.38664392,1,11,6,7,95,65,84.8143775,J0024,  ,  ,  
1624,C1625,公司11,1221025,8,43,9.431141284,46,0.646076417,1,10,172,4.651187771,,0.393385467,4,31,0.298746501,13.67180035,53,4.081877545,26,39.54687589,1,14.59794234,,5,69,,0,4.738763264,0.578220546,73.13853592,5,1,41,3.083867674,1,9,4,8,91,88,4.031262675,  ,  ,  ,  
1625,C1626,公司3,90601,4,28,8.064545167,195,0.366963209,1,1,35,24.18080666,21,0.97289323,5,58,16.98564463,6.988271016,19,14.87834812,2,24.22566152,2,0.538262274,,49,3,4.083768566,0,60.28725398,11.42267214,62.83612486,3,1,55,11.85419026,1,8,5,6,92,62,74.70893275,J0132,  ,  ,  
1626,C1627,公司15,2271049,6,44,7.798356657,59,0.127363089,1,17,125,10.26372427,,0.343214341,,7,10.83394785,5.068160914,75,24.1102965,16,13.54929462,8,6.366103256,,58,43,1.025323936,0,28.81481099,7.109758941,60.07277624,3,1,91,6.175595897,1,8,1,4,7,72,87.19401535,J0061,  ,  ,  
1627,C1628,公司5,252004,11,60,7.377989445,59,0.077717621,1,17,39,0.152212599,17,0.128881168,3,36,7.241592254,4.306764873,72,8.746435984,86,71.71257227,16,17.04500559,,49,57,13.3489246,0,80.33292955,5.952730273,9.25028299,1,1,53,18.64042531,1,10,4,11,89,6,72.55925347,  ,  ,  ,  
1628,C1629,公司3,90601,10,46,0.160950098,48,0.285246813,1,13,67,18.48567376,8,0.121507959,6,60,12.22741105,4.63888671,82,9.966634569,27,11.7173551,5,0.17839209,,53,3,9.748031015,0,66.3505488,5.732927006,8.105192905,5,1,17,5.616905484,1,12,1,6,47,6,32.75103987,  ,  ,  ,  
1629,C1630,公司14,1979649,6,62,15.16075151,165,0.44263018,,8,178,33.26593627,25,0.172654384,9,6,10.21009951,23.55321031,35,13.90233997,48,68.35320643,13,16.37829792,,27,26,6.468291439,0,39.56129647,7.479128061,51.90806485,4,1,49,15.12800448,1,12,6,2,94,2,59.0350991,  ,  ,  ,  
1630,C1631,公司13,1705636,9,71,31.68224264,146,0.427958146,1,14,127,12.36392135,71,0.742856147,6,64,2.801222792,28.75779451,53,13.76218841,77,61.16344216,10,3.7450979,3.228104204,73,60,17.16625275,0,65.41253451,7.854972235,30.32493789,5,1,29,2.773804907,1,10,4,2,25,96,31.61813509,  ,  ,  ,  
1631,C1632,公司1,10000,,12,10.96223199,161,0.842247942,1,17,200,4.181517032,66,0.995020727,5,69,13.2948015,6.77478645,56,22.97963355,72,71.80056494,18,13.14914717,,74,55,5.841034477,0,26.19137115,8.357010302,31.15251519,5,1,53,13.58424381,1,12,5,3,85,49,9.548739757,  ,  ,  ,  
1632,C1633,公司5,252004,2,8,2.413134389,140,0.132660826,1,5,38,17.61429341,-999999999,0.832964343,2,35,10.56817908,23.13753806,31,3.099676734,20,52.09841694,7,13.53603234,,77,61,,0,24.62451294,6.138734824,20.27487656,5,1,30,4.544552603,1,3,5,4,39,26,0.81925093,  ,  ,  ,  
1633,C1634,公司16,2585664,9,43,0.431688227,191,0.16291111,1,6,176,21.92346692,39,0.611530392,,12,7.939070959,25.11383672,25,13.07780735,14,33.06026841,10,6.164529191,,87,30,15.44932082,0,19.480267,5.054239668,85.32892123,1,1,51,10.25028474,1,12,2,9,41,20,66.49349362,  ,  ,  ,  
1634,C1635,公司2,40401,5,14,4.382562802,144,0.718340701,1,18,133,33.64893468,60,0.240907089,8,71,9.188837635,18.44300705,3,10.95103082,13,21.77611394,5,2.821990952,,49,22,15.04424872,0,89.63919513,18.24041977,78.66449757,5,1,7,14.09201715,1,6,2,12,74,72,41.12707693,  ,  ,  ,  
1635,C1636,公司12,1454436,1,26,31.88667443,13,0.386217385,1,8,12,28.19924782,30,0.410317099,2,67,1.278169003,14.20174938,49,12.8817577,63,40.85672933,4,4.941097223,,78,21,0.054312164,0,22.02214753,16.05941762,41.18733737,3,1,57,,1,12,2,3,55,83,2.856006193,J0020,  ,  ,  
1636,C1637,公司3,90601,11,6,7.737789228,77,0.820928848,1,16,192,28.61818743,18,0.41047561,2,41,0.449048696,28.65486493,63,9.508783813,15,53.39832554,2,12.10238107,,46,50,4.858352764,0,86.896071,19.63327205,85.33329702,4,1,73,5.711099852,1,11,4,9,45,61,58.77586781,J0105,  ,  ,  
1637,C1638,公司13,1705636,2,56,14.00258644,145,0.286937678,1,12,63,31.5631755,27,0.651028006,4,69,18.01510612,5.626618503,70,31.17088923,30,11.00788357,9,0.474303362,,58,11,14.22418101,0,91.52116544,17.59081594,80.77270909,5,1,30,14.45086011,1,11,1,5,88,48,49.01430865,J0124,  ,  ,  
1638,C1639,公司19,3644281,11,66,4.493824091,127,0.220864457,1,5,185,25.57692441,38,0.827445658,10,6,18.07422427,23.72819276,65,15.77871059,7,4.791293844,15,8.291474023,15.60675329,65,56,2.990407193,0,71.09220222,14.61127632,88.88651055,5,1,74,13.76394993,1,4,6,7,79,13,6.720236109,  ,  ,  ,  
1639,C1640,公司17,2917264,4,10,13.82067016,171,0.445388322,1,10,136,18.72101168,67,0.035793506,7,19,9.327060094,31.89719477,48,7.260912375,74,87.17793916,9,6.870597442,,54,20,9.165315253,0,34.61033149,9.50556573,48.12352575,3,1,87,18.25026974,1,2,2,6,11,43,28.6743273,J0054,  ,  ,  
1640,C1641,公司11,1221025,2,49,9.576920369,74,0.447261202,1,16,67,21.78499415,59,0.378312131,7,8,12.21457555,5.764529466,48,2.618615077,6,44.85476928,7,18.37806663,,80,61,0.29291822,0,6.730528162,8.087624964,25.54084785,4,1,60,8.086036806,1,4,2,12,26,18,61.90003953,J0168,J0059,  ,  
1641,C1642,公司18,3272481,4,56,16.84214358,177,0.458232028,,16,17,16.07663836,39,0.715805644,2,32,4.344806357,28.74477321,38,1.005647479,88,61.00181914,3,4.011027975,,82,42,0.450250736,0,67.52207126,5.990335474,76.87079766,4,1,96,17.0566035,1,10,4,3,26,56,36.37283148,J0104,  ,  ,  
1642,C1643,公司19,3644281,4,29,3.276954952,66,0.709455767,1,13,8,18.77417979,55,0.521594541,8,12,13.10238375,1.955347236,71,24.05535726,16,15.15145386,15,13.74935733,,45,65,6.283117545,0,89.85283522,15.50780388,44.60537991,2,1,8,12.0227431,1,,5,11,50,83,63.41580553,  ,  ,  ,  
1643,C1644,公司17,2917264,3,10,13.44771281,119,0.937041625,1,13,81,33.14444187,28,0.053618328,2,19,1.799789949,27.97914489,35,29.91285565,42,20.06024202,4,5.08019733,,24,65,17.01912975,0,88.34465845,17.3102512,90.01654302,4,1,41,5.731940512,1,5,5,12,69,21,4.231507405,  ,  ,  ,  
1644,C1645,公司20,4040100,5,54,22.90273225,61,0.140201858,1,5,40,24.32681883,33,0.308122217,5,64,15.6739626,25.2331989,20,2.822532641,92,89.48514287,18,5.032894112,,71,14,11.79902194,0,54.84195819,5.425808247,23.31934212,5,1,52,9.314416989,1,10,3,1,40,10,53.28152514,  ,  ,  ,  
1645,C1646,公司6,363609,1,50,17.30657833,141,0.045079075,1,6,-999999999,4.465749873,39,0.254750868,2,49,17.75140467,4.048644598,66,15.7929147,8,63.86023773,2,3.1727987,18.03773997,36,42,0.770608317,0,11.2108594,9.583237012,50.45176391,1,1,12,9.496360476,1,7,5,8,40,17,91.86748194,J0124,J0105,  ,  
1646,C1647,公司16,2585664,5,8,22.58321583,85,0.547221581,1,18,159,3.340421117,10,0.914273149,10,55,1.921375042,27.79066198,38,11.28852349,25,38.83926262,10,0.998264234,,42,52,,0,34.24466577,5.032603966,20.71348096,5,1,16,6.342902715,,3,6,3,88,32,44.76003955,J0129,J0154,  ,  
1647,C1648,公司12,1454436,1,20,12.78862611,68,0.333197598,1,13,39,999999999,16,0.285294525,8,62,,11.52873232,18,32.93796696,49,75.7130412,6,12.87180809,,,15,3.934603497,0,78.58406081,9.592705319,4.822085839,1,1,16,16.80592519,1,8,1,9,82,50,67.07138083,J0025,  ,  ,  
1648,C1649,公司6,363609,10,17,18.74732812,144,0.187821239,1,7,165,31.18495864,35,0.026079406,11,9,17.41460703,27.40750097,63,24.33595706,1,13.51171399,13,8.90948097,,61,,6.2727606,0,40.84693373,13.07656359,54.75788487,1,1,29,8.434598733,1,8,6,7,37,87,32.85386956,  ,  ,  ,  
1649,C1650,公司3,90601,2,48,19.47285339,177,0.867764385,1,12,67,8.296968684,41,0.380723116,1,30,5.02020293,6.667750642,85,31.47786471,71,49.05499548,12,5.961361177,,83,48,10.55211564,0,36.93915309,19.22653668,48.48276666,2,1,4,1.079643028,1,10,3,11,32,61,83.90882507,  ,  ,  ,  
1650,C1651,公司14,1979649,3,11,9.567149887,134,0.878590157,1,6,144,12.98141286,40,0.063315312,6,35,2.115322958,10.77319352,3,29.7507056,79,51.64521659,16,15.74277757,,85,71,7.279479191,0,33.81352022,9.705812044,78.99096874,5,1,64,15.0599297,1,4,3,9,73,7,34.48197671,  ,  ,  ,  
1651,C1652,公司8,646416,6,65,14.34623364,145,0.228558469,1,3,85,15.73673175,65,0.757279528,2,23,12.56737427,17.07412801,,24.0707717,36,64.20072893,12,6.344767867,,72,52,6.878345632,0,86.53215735,6.833473399,50.28489993,,1,29,8.912693202,1,2,3,11,39,60,48.91775658,J0171,J0113,J0029,  
1652,C1653,公司5,252004,5,9,13.10944857,29,0.760029175,1,2,135,32.27863011,53,0.995089421,9,14,16.70732335,1.244141985,96,20.76248755,67,-999999999,9,12.74954975,,91,31,18.78903634,0,80.01305392,13.07241598,59.6224059,1,1,14,4.023526937,1,1,5,4,54,47,58.80669621,  ,  ,  ,  
1653,C1654,公司18,3272481,2,36,10.0629918,179,0.313711117,1,2,3,32.14446856,39,0.427387588,11,44,11.18845483,11.85163386,76,15.26583685,54,82.06555112,5,4.387739084,,25,12,10.85378381,0,29.28472771,1.402749104,84.53094786,2,1,29,5.04699573,1,2,5,5,57,14,44.77979175,J0085,  ,  ,  
1654,C1655,公司16,2585664,4,59,14.69335368,92,0.035279922,1,10,84,20.20571182,10,0.888025652,2,32,16.73695432,17.25217098,58,25.40355651,34,66.1005762,6,16.80580637,,76,38,6.750903806,0,64.85072915,13.47097603,49.61178527,4,1,96,4.942445536,1,9,1,3,13,40,6.932841234,J0159,  ,  ,  
1655,C1656,公司20,4040100,2,48,3.080992904,23,0.821501744,1,12,191,23.72386407,58,0.308043383,10,12,0.067049206,33.32551981,48,12.50758091,18,34.33085235,3,19.1755814,,66,32,13.85857485,0,17.66936773,2.353814301,5.690380971,5,1,64,10.33289159,,11,2,11,31,34,57.55966413,J0085,  ,  ,  
1656,C1657,公司6,363609,12,55,22.86089104,145,0.602000352,1,17,88,27.04932689,60,0.027432401,2,10,14.10571385,20.50102942,92,18.88280842,30,78.85947844,14,19.03908641,,52,19,5.588873473,0,80.61010996,9.11681546,78.23289597,2,1,66,9.725181362,1,1,4,9,3,77,81.86211296,J0032,J0158,  ,  
1657,C1658,公司9,817216,9,5,1.507646424,-999999999,0.241712122,1,5,121,16.88780283,26,0.185991582,11,,5.39316158,5.643495544,80,5.576415536,27,6.854932285,17,19.25079919,,72,52,12.53710462,0,81.86042171,15.20247698,25.97181226,4,1,31,13.06161187,1,7,3,12,54,90,59.27482391,J0086,  ,  ,  
1658,C1659,公司2,40401,1,49,17.98203611,171,0.670931682,1,18,178,7.861982767,52,0.687782214,6,62,8.054532792,31.59555388,74,27.28201799,45,18.33642344,1,0.065476075,,8,29,6.404641475,0,56.21437149,4.316500252,22.65669356,3,1,86,2.797273564,1,10,6,11,90,93,90.74781853,  ,  ,  ,  
1659,C1660,公司2,40401,2,47,32.01188826,183,0.28738154,1,7,61,18.31061922,23,0.269662376,8,4,17.04448298,8.120529208,75,32.89067251,5,87.6820748,17,7.983790153,,17,13,13.71967734,0,46.70520011,6.305747405,27.78077061,1,1,-999999999,0.964961756,1,2,2,4,4,12,25.97970274,  ,  ,  ,  
1660,C1661,公司6,363609,11,71,18.84586736,53,0.673943059,1,10,114,14.1760705,29,0.147579864,8,40,18.53707631,5.050342315,89,23.37603724,80,28.64136212,15,7.774552761,,50,6,3.320187402,0,50.73859434,14.68572698,36.46175312,4,1,22,3.196691556,1,2,,2,91,54,36.03617455,  ,  ,  ,  
1661,C1662,公司5,252004,9,52,22.36084487,177,0.20296133,1,14,155,32.33737975,66,0.307891971,5,26,7.331021264,6.332957131,33,0.782738549,80,78.44543083,1,15.58150022,,65,51,13.05595867,0,31.57072546,12.25520867,14.04516541,1,1,93,1.638372359,1,9,1,9,17,80,,  ,  ,  ,  
1662,C1663,公司20,4040100,3,59,5.409253509,34,0.265487508,1,5,15,10.69366322,64,0.730057562,1,61,6.383654255,8.817897183,6,21.48259911,89,30.63373346,6,9.084528287,,9,54,12.74696032,0,73.8367811,3.067236804,46.25285114,1,1,18,16.89173142,1,5,7,11,88,26,5.43859202,  ,  ,  ,  
1663,C1664,公司16,2585664,6,12,8.749631978,164,0.870553335,1,1,172,1.245073402,6,0.281928424,3,66,1.656847569,3.411885315,20,7.407751064,19,21.51875433,8,12.08332332,,96,38,3.441929398,0,14.05011697,12.0940219,17.82686729,4,1,16,6.222532856,1,11,3,12,6,32,32.23899957,J0143,J0177,  ,  
